ENCFF616KNI	PC-9|CTCF|None
ENCFF695QMG	A673|CTCF|None
ENCFF482JUI	bipolar-neuron|SMARCA4|doxycycline-hyclate
ENCFF514SWA	GM12878|USF2|None
ENCFF613KAB	HepG2|FLAG-GABPA|None
ENCFF685HMV	MCF-7|CTCF|17β-estradiol
ENCFF168PYI	K562|eGFP-ZNF766|None
ENCFF651QOL	H1-hESC|PHF8|None
ENCFF278GJK	GM12878|NFYA|None
ENCFF151FYK	K562|eGFP-FOSL1|None
ENCFF516QUC	GM23338|POLR2AphosphoS5|None
ENCFF930PBH	MCF-7|eGFP-CEBPG|None
ENCFF894AWT	HepG2|FLAG-HBP1|None
ENCFF557OCR	SK-N-SH|RAD21|all-trans-retinoic-acid
ENCFF049UCF	SK-N-SH|CTCF|all-trans-retinoic-acid
ENCFF232FXZ	PC-3|CTCF|None
ENCFF252CVY	HepG2|FLAG-PAF1|None
ENCFF216YZI	HepG2|FUS|None
ENCFF305WYD	HepG2|RBM22|None
ENCFF409DTL	retinal-pigment-epithelial-cell|CTCF|None
ENCFF708HTR	A549|SIN3A|ethanol
ENCFF725WVP	HEK293|eGFP-ZNF426|None
ENCFF178PUI	GM10266|CTCF|None
ENCFF995ZSA	HepG2|FLAG-ZNF7|None
ENCFF156MIR	A549|POLR2AphosphoS2|None
ENCFF649QKE	KMS-11|CTCF|None
ENCFF779ZMJ	MM.1S|CTCF|None
ENCFF904CNB	bipolar-neuron|CTCF|doxycycline-hyclate
ENCFF943DYT	HEK293|eGFP-ZBTB17|None
ENCFF707BQD	Loucy|CTCF|None
ENCFF623COM	HepG2|FLAG-ZNF644|None
ENCFF081TVG	MCF-7|FLAG-RAD21|None
ENCFF985DMC	HepG2|FLAG-MXD3|None
ENCFF727GHV	HepG2|FLAG-HMG20B|None
ENCFF689GPW	bipolar-neuron|EZH2phosphoT487|doxycycline-hyclate
ENCFF461PRP	K562|ETS1|None
ENCFF709YWO	HepG2|FLAG-PBX2|None
ENCFF652BRY	GM12878|NRF1|None
ENCFF468VJV	K562|eGFP-E2F5|None
ENCFF743UMZ	GM12878|NFE2|None
ENCFF988PII	HEK293|eGFP-ZBTB11|None
ENCFF027UTC	HepG2|FLAG-ZFP1|None
ENCFF837RIT	DOHH2|CTCF|None
ENCFF719TNH	myotube|CTCF|None
ENCFF980OTF	HepG2|FLAG-KLF6|None
ENCFF458WPZ	HepG2|FLAG-RARA|None
ENCFF960XTR	GM23338|CTCF|None
ENCFF186NOM	OCI-LY7|CTCF|None
ENCFF196CRQ	fibroblast-of-mammary-gland|CTCF|None
ENCFF744IUB	HepG2|FLAG-GABPB1|None
ENCFF394ZTN	HEK293|eGFP-ZNF362|None
ENCFF679DYR	HEK293|eGFP-ZSCAN5C|None
ENCFF192UQS	epithelial-cell-of-proximal-tubule|CTCF|None
ENCFF225BXA	K562|EP400|None
ENCFF944KJO	neural-cell|SMC3|None
ENCFF175IUD	K562|eGFP-FOXJ2|None
ENCFF668ZRO	HEK293|eGFP-ZBTB26|None
ENCFF917TPE	SK-N-SH|IRF3|None
ENCFF676YIL	HEK293|eGFP-SP2|None
ENCFF425KXW	GM23338|POU5F1|None
ENCFF454TRL	neural-cell|RAD21|None
ENCFF517EJH	HepG2|FLAG-SOX13|None
ENCFF373VEK	HEK293|eGFP-MAZ|None
ENCFF546AYN	GM12878|CHD2|None
ENCFF247ULP	K562|eGFP-ZNF175|None
ENCFF856HYC	K562|SUZ12|None
ENCFF926VIT	HepG2|FLAG-NFIA|None
ENCFF887JQV	HEK293|eGFP-ZNF335|None
ENCFF207CLF	HepG2|FLAG-HHEX|None
ENCFF721DPQ	K562|SUPT5H|None
ENCFF183SHS	HEK293|eGFP-ZNF76|None
ENCFF736PPV	HepG2|FLAG-PPARG|None
ENCFF960FKQ	HepG2|FLAG-MBD1|None
ENCFF730DVC	bipolar-neuron|POLR2AphosphoS5|doxycycline-hyclate
ENCFF165GSE	K562|eGFP-ZNF197|None
ENCFF136ZAK	choroid-plexus-epithelial-cell|CTCF|None
ENCFF431YWW	HepG2|FLAG-RFX3|None
ENCFF014UTU	HepG2|FLAG-BCL6|None
ENCFF100IYW	fibroblast-of-skin-of-abdomen|CTCF|None
ENCFF541EKJ	HepG2|FLAG-SMAD4|None
ENCFF255WJM	neural-cell|MXI1|None
ENCFF891BPE	MCF-7|eGFP-KLF9|None
ENCFF059THO	K562|COPS2|None
ENCFF396NHC	MCF-7|PPP1R10|None
ENCFF036IBR	H1-hESC|KDM5B|None
ENCFF507WQJ	GM12878|CBX3|None
ENCFF537EEN	HEK293|eGFP-ZNF132|None
ENCFF660IMA	MCF-7|NFXL1|None
ENCFF806ESQ	HCT116|EZH2|None
ENCFF070CAI	GM12878|WHSC1|None
ENCFF008RRH	MCF-7|EZH2|None
ENCFF763SRM	K562|RBM17|None
ENCFF540RUA	HeLa-S3|SUPT20H|None
ENCFF423JNJ	H1-hESC|PAF1|None
ENCFF467MFZ	GM12878|NFXL1|None
ENCFF086ZSD	K562|XRCC3|None
ENCFF366UMH	HEK293|eGFP-ZNF174|None
ENCFF339VJW	MCF-7|LARP7|None
ENCFF512CXE	K562|DROSHA|None
ENCFF192SUR	MCF-7|COPS2|None
ENCFF302XKF	K562|THRAP3|None
